,neg,neu,pos,compound,place_id
5135,0.0,0.594,0.406,0.9715,ChIJfadJcDFLW4YRTXGMvist_y8
5136,0.0,0.679,0.321,0.9398,ChIJfadJcDFLW4YRTXGMvist_y8
5137,0.0,0.779,0.221,0.8481,ChIJfadJcDFLW4YRTXGMvist_y8
5138,0.067,0.827,0.106,0.8647,ChIJfadJcDFLW4YRTXGMvist_y8
5139,0.095,0.711,0.194,0.9256,ChIJfadJcDFLW4YRTXGMvist_y8
5140,0.121,0.785,0.094,-0.5286,ChIJfadJcDFLW4YRTXGMvist_y8
5141,0.086,0.836,0.078,-0.1842,ChIJfadJcDFLW4YRTXGMvist_y8
5142,0.076,0.832,0.092,0.2732,ChIJfadJcDFLW4YRTXGMvist_y8
5143,0.093,0.646,0.261,0.9296,ChIJfadJcDFLW4YRTXGMvist_y8
5144,0.026,0.758,0.216,0.895,ChIJfadJcDFLW4YRTXGMvist_y8
5145,0.025,0.801,0.174,0.8928,ChIJfadJcDFLW4YRTXGMvist_y8
5146,0.0,0.635,0.365,0.8979,ChIJfadJcDFLW4YRTXGMvist_y8
5147,0.0,0.774,0.226,0.8065,ChIJfadJcDFLW4YRTXGMvist_y8
5148,0.1,0.874,0.026,-0.9022,ChIJfadJcDFLW4YRTXGMvist_y8
5149,0.041,0.883,0.076,0.3597,ChIJfadJcDFLW4YRTXGMvist_y8
5150,0.0,0.556,0.444,0.8997,ChIJfadJcDFLW4YRTXGMvist_y8
5151,0.124,0.826,0.049,-0.9209,ChIJfadJcDFLW4YRTXGMvist_y8
5152,0.0,0.408,0.592,0.9544,ChIJfadJcDFLW4YRTXGMvist_y8
5153,0.15,0.823,0.027,-0.851,ChIJfadJcDFLW4YRTXGMvist_y8
5154,0.052,0.827,0.122,0.9532,ChIJfadJcDFLW4YRTXGMvist_y8
5155,0.191,0.742,0.067,-0.9062,ChIJfadJcDFLW4YRTXGMvist_y8
5156,0.06,0.657,0.283,0.8807,ChIJfadJcDFLW4YRTXGMvist_y8
5157,0.0,0.499,0.501,0.952,ChIJfadJcDFLW4YRTXGMvist_y8
5158,0.0,0.405,0.595,0.9449,ChIJfadJcDFLW4YRTXGMvist_y8
5159,0.235,0.642,0.124,-0.6124,ChIJfadJcDFLW4YRTXGMvist_y8
5160,0.0,0.664,0.336,0.8781,ChIJfadJcDFLW4YRTXGMvist_y8
5161,0.0,0.707,0.293,0.8519,ChIJfadJcDFLW4YRTXGMvist_y8
5162,0.0,0.766,0.234,0.6997,ChIJfadJcDFLW4YRTXGMvist_y8
5163,0.022,0.716,0.263,0.9766,ChIJfadJcDFLW4YRTXGMvist_y8
5164,0.0,0.529,0.471,0.8932,ChIJfadJcDFLW4YRTXGMvist_y8
5165,0.209,0.766,0.025,-0.8622,ChIJfadJcDFLW4YRTXGMvist_y8
5166,0.081,0.42,0.499,0.9179,ChIJfadJcDFLW4YRTXGMvist_y8
5167,0.0,0.786,0.214,0.9516,ChIJfadJcDFLW4YRTXGMvist_y8
5168,0.059,0.712,0.229,0.9233,ChIJfadJcDFLW4YRTXGMvist_y8
5169,0.0,0.559,0.441,0.9349,ChIJfadJcDFLW4YRTXGMvist_y8
5170,0.0,0.833,0.167,0.8573,ChIJfadJcDFLW4YRTXGMvist_y8
5171,0.027,0.673,0.3,0.9595,ChIJfadJcDFLW4YRTXGMvist_y8
5172,0.095,0.707,0.198,0.4215,ChIJfadJcDFLW4YRTXGMvist_y8
5173,0.0,0.715,0.285,0.8016,ChIJfadJcDFLW4YRTXGMvist_y8
5174,0.0,0.377,0.623,0.9115,ChIJfadJcDFLW4YRTXGMvist_y8
5175,0.007,0.717,0.276,0.9961,ChIJfadJcDFLW4YRTXGMvist_y8
5176,0.0,0.568,0.432,0.886,ChIJfadJcDFLW4YRTXGMvist_y8
5177,0.272,0.645,0.083,-0.6555,ChIJfadJcDFLW4YRTXGMvist_y8
5178,0.104,0.767,0.129,0.7642,ChIJfadJcDFLW4YRTXGMvist_y8
5179,0.067,0.824,0.109,0.6806,ChIJfadJcDFLW4YRTXGMvist_y8
5180,0.068,0.85,0.082,0.3182,ChIJfadJcDFLW4YRTXGMvist_y8
5181,0.125,0.736,0.139,0.183,ChIJfadJcDFLW4YRTXGMvist_y8
5182,0.164,0.691,0.145,-0.6163,ChIJfadJcDFLW4YRTXGMvist_y8
5183,0.027,0.531,0.442,0.9839,ChIJfadJcDFLW4YRTXGMvist_y8
5184,0.0,0.597,0.403,0.8684,ChIJfadJcDFLW4YRTXGMvist_y8
5185,0.187,0.813,0.0,-0.4576,ChIJfadJcDFLW4YRTXGMvist_y8
5186,0.0,0.404,0.596,0.8955,ChIJfadJcDFLW4YRTXGMvist_y8
5187,0.049,0.89,0.061,0.1174,ChIJfadJcDFLW4YRTXGMvist_y8
5188,0.058,0.772,0.17,0.8166,ChIJfadJcDFLW4YRTXGMvist_y8
5189,0.173,0.624,0.203,0.0816,ChIJfadJcDFLW4YRTXGMvist_y8
5190,0.0,0.513,0.487,0.6908,ChIJfadJcDFLW4YRTXGMvist_y8
5191,0.022,0.793,0.185,0.9873,ChIJfadJcDFLW4YRTXGMvist_y8
5192,0.092,0.804,0.104,0.3044,ChIJfadJcDFLW4YRTXGMvist_y8
5193,0.033,0.893,0.074,0.8239,ChIJfadJcDFLW4YRTXGMvist_y8
5194,0.0,0.222,0.778,0.9324,ChIJfadJcDFLW4YRTXGMvist_y8
5195,0.024,0.902,0.074,0.8201,ChIJfadJcDFLW4YRTXGMvist_y8
5196,0.012,0.781,0.207,0.9913,ChIJfadJcDFLW4YRTXGMvist_y8
5197,0.0,0.529,0.471,0.836,ChIJfadJcDFLW4YRTXGMvist_y8
5198,0.165,0.757,0.079,-0.8679,ChIJfadJcDFLW4YRTXGMvist_y8
5199,0.0,0.244,0.756,0.9246,ChIJfadJcDFLW4YRTXGMvist_y8
5200,0.152,0.807,0.042,-0.7674,ChIJfadJcDFLW4YRTXGMvist_y8
5201,0.0,0.543,0.457,0.8985,ChIJfadJcDFLW4YRTXGMvist_y8
5202,0.056,0.771,0.174,0.8225,ChIJfadJcDFLW4YRTXGMvist_y8
5203,0.0,0.743,0.257,0.8934,ChIJfadJcDFLW4YRTXGMvist_y8
5204,0.213,0.73,0.056,-0.9196,ChIJfadJcDFLW4YRTXGMvist_y8
5205,0.0,0.593,0.407,0.8625,ChIJfadJcDFLW4YRTXGMvist_y8
5206,0.0,0.503,0.497,0.9742,ChIJfadJcDFLW4YRTXGMvist_y8
5207,0.076,0.883,0.04,-0.7709,ChIJfadJcDFLW4YRTXGMvist_y8
5208,0.0,0.681,0.319,0.8176,ChIJfadJcDFLW4YRTXGMvist_y8
5209,0.0,0.674,0.326,0.9186,ChIJfadJcDFLW4YRTXGMvist_y8
5210,0.0,0.739,0.261,0.7814,ChIJfadJcDFLW4YRTXGMvist_y8
5211,0.058,0.682,0.26,0.8307,ChIJfadJcDFLW4YRTXGMvist_y8
5212,0.0,0.6,0.4,0.9183,ChIJfadJcDFLW4YRTXGMvist_y8
5213,0.06,0.882,0.058,-0.1035,ChIJfadJcDFLW4YRTXGMvist_y8
5214,0.096,0.884,0.02,-0.8519,ChIJfadJcDFLW4YRTXGMvist_y8
5215,0.039,0.801,0.16,0.8588,ChIJfadJcDFLW4YRTXGMvist_y8
5216,0.036,0.542,0.422,0.9735,ChIJfadJcDFLW4YRTXGMvist_y8
5217,0.0,0.684,0.316,0.9716,ChIJfadJcDFLW4YRTXGMvist_y8
5218,0.0,0.444,0.556,0.9059,ChIJfadJcDFLW4YRTXGMvist_y8
5219,0.104,0.796,0.1,-0.0745,ChIJfadJcDFLW4YRTXGMvist_y8
5220,0.155,0.755,0.09,-0.901,ChIJfadJcDFLW4YRTXGMvist_y8
5221,0.021,0.72,0.259,0.9313,ChIJfadJcDFLW4YRTXGMvist_y8
5222,0.043,0.752,0.204,0.962,ChIJfadJcDFLW4YRTXGMvist_y8
5223,0.063,0.78,0.157,0.883,ChIJfadJcDFLW4YRTXGMvist_y8
5224,0.0,0.595,0.405,0.9802,ChIJfadJcDFLW4YRTXGMvist_y8
5225,0.078,0.721,0.2,0.7665,ChIJfadJcDFLW4YRTXGMvist_y8
5226,0.042,0.729,0.229,0.9627,ChIJfadJcDFLW4YRTXGMvist_y8
5227,0.046,0.716,0.238,0.992,ChIJfadJcDFLW4YRTXGMvist_y8
5228,0.0,0.465,0.535,0.7845,ChIJfadJcDFLW4YRTXGMvist_y8
5229,0.087,0.8,0.113,0.7869,ChIJfadJcDFLW4YRTXGMvist_y8
5230,0.243,0.723,0.034,-0.8658,ChIJfadJcDFLW4YRTXGMvist_y8
5231,0.096,0.826,0.078,-0.1027,ChIJfadJcDFLW4YRTXGMvist_y8
5232,0.029,0.8,0.171,0.9642,ChIJfadJcDFLW4YRTXGMvist_y8
5233,0.073,0.804,0.122,0.4854,ChIJfadJcDFLW4YRTXGMvist_y8
5234,0.051,0.802,0.147,0.926,ChIJfadJcDFLW4YRTXGMvist_y8
5235,0.0,0.669,0.331,0.9811,ChIJfadJcDFLW4YRTXGMvist_y8
5236,0.119,0.821,0.059,-0.9169,ChIJfadJcDFLW4YRTXGMvist_y8
5237,0.0,0.522,0.478,0.7506,ChIJfadJcDFLW4YRTXGMvist_y8
5238,0.064,0.752,0.184,0.9335,ChIJfadJcDFLW4YRTXGMvist_y8
5239,0.0,0.646,0.354,0.6588,ChIJfadJcDFLW4YRTXGMvist_y8
5240,0.045,0.7,0.255,0.9673,ChIJfadJcDFLW4YRTXGMvist_y8
5241,0.0,0.556,0.444,0.9428,ChIJfadJcDFLW4YRTXGMvist_y8
5242,0.0,0.495,0.505,0.9458,ChIJfadJcDFLW4YRTXGMvist_y8
5243,0.0,0.634,0.366,0.9022,ChIJfadJcDFLW4YRTXGMvist_y8
5244,0.0,0.306,0.694,0.7783,ChIJfadJcDFLW4YRTXGMvist_y8
5245,0.07,0.795,0.134,0.4215,ChIJfadJcDFLW4YRTXGMvist_y8
5246,0.028,0.858,0.114,0.8979,ChIJfadJcDFLW4YRTXGMvist_y8
5247,0.0,0.655,0.345,0.6996,ChIJfadJcDFLW4YRTXGMvist_y8
5248,0.077,0.896,0.027,-0.7901,ChIJfadJcDFLW4YRTXGMvist_y8
5249,0.0,0.414,0.586,0.7947,ChIJfadJcDFLW4YRTXGMvist_y8
5250,0.022,0.879,0.099,0.6887,ChIJfadJcDFLW4YRTXGMvist_y8
5251,0.169,0.65,0.181,-0.2617,ChIJfadJcDFLW4YRTXGMvist_y8
5252,0.058,0.689,0.253,0.796,ChIJfadJcDFLW4YRTXGMvist_y8
5253,0.078,0.876,0.046,-0.5267,ChIJfadJcDFLW4YRTXGMvist_y8
5254,0.0,0.675,0.325,0.96,ChIJfadJcDFLW4YRTXGMvist_y8
5255,0.0,0.698,0.302,0.8439,ChIJfadJcDFLW4YRTXGMvist_y8
5256,0.078,0.706,0.216,0.8885,ChIJfadJcDFLW4YRTXGMvist_y8
5257,0.036,0.578,0.386,0.9691,ChIJfadJcDFLW4YRTXGMvist_y8
5258,0.0,0.908,0.092,0.6478,ChIJfadJcDFLW4YRTXGMvist_y8
5259,0.0,0.787,0.213,0.9613,ChIJfadJcDFLW4YRTXGMvist_y8
5260,0.034,0.765,0.2,0.8631,ChIJfadJcDFLW4YRTXGMvist_y8
5261,0.088,0.787,0.125,0.9589,ChIJfadJcDFLW4YRTXGMvist_y8
5262,0.0,0.53,0.47,0.9718,ChIJfadJcDFLW4YRTXGMvist_y8
5263,0.0,0.65,0.35,0.9802,ChIJfadJcDFLW4YRTXGMvist_y8
5264,0.032,0.817,0.151,0.8268,ChIJfadJcDFLW4YRTXGMvist_y8
5265,0.064,0.854,0.083,0.4258,ChIJfadJcDFLW4YRTXGMvist_y8
5266,0.0,0.624,0.376,0.9224,ChIJfadJcDFLW4YRTXGMvist_y8
5267,0.0,0.876,0.124,0.7574,ChIJfadJcDFLW4YRTXGMvist_y8
5268,0.0,0.965,0.035,0.4588,ChIJfadJcDFLW4YRTXGMvist_y8
5269,0.089,0.754,0.157,0.6096,ChIJfadJcDFLW4YRTXGMvist_y8
5270,0.07,0.793,0.137,0.8222,ChIJfadJcDFLW4YRTXGMvist_y8
5271,0.0,0.568,0.432,0.9431,ChIJfadJcDFLW4YRTXGMvist_y8
5272,0.025,0.863,0.112,0.8173,ChIJfadJcDFLW4YRTXGMvist_y8
5273,0.056,0.765,0.179,0.5859,ChIJfadJcDFLW4YRTXGMvist_y8
5274,0.0,0.578,0.422,0.8074,ChIJfadJcDFLW4YRTXGMvist_y8
5275,0.032,0.788,0.18,0.903,ChIJfadJcDFLW4YRTXGMvist_y8
5276,0.025,0.904,0.07,0.5916,ChIJfadJcDFLW4YRTXGMvist_y8
5277,0.0,0.552,0.448,0.9755,ChIJfadJcDFLW4YRTXGMvist_y8
5278,0.0,0.691,0.309,0.8221,ChIJfadJcDFLW4YRTXGMvist_y8
5279,0.205,0.733,0.062,-0.6654,ChIJfadJcDFLW4YRTXGMvist_y8
5280,0.274,0.686,0.041,-0.9183,ChIJfadJcDFLW4YRTXGMvist_y8
5281,0.15,0.771,0.08,-0.6119,ChIJfadJcDFLW4YRTXGMvist_y8
5282,0.218,0.641,0.141,-0.5911,ChIJfadJcDFLW4YRTXGMvist_y8
5283,0.0,0.809,0.191,0.8487,ChIJfadJcDFLW4YRTXGMvist_y8
5284,0.0,0.494,0.506,0.6249,ChIJfadJcDFLW4YRTXGMvist_y8
5285,0.11,0.544,0.345,0.9468,ChIJfadJcDFLW4YRTXGMvist_y8
5286,0.0,0.522,0.478,0.9538,ChIJfadJcDFLW4YRTXGMvist_y8
5287,0.161,0.766,0.073,-0.8443,ChIJfadJcDFLW4YRTXGMvist_y8
5288,0.057,0.803,0.14,0.9355,ChIJfadJcDFLW4YRTXGMvist_y8
5289,0.0,0.496,0.504,0.7269,ChIJfadJcDFLW4YRTXGMvist_y8
5290,0.041,0.861,0.097,0.802,ChIJfadJcDFLW4YRTXGMvist_y8
5291,0.182,0.745,0.073,-0.8956,ChIJfadJcDFLW4YRTXGMvist_y8
5292,0.114,0.714,0.172,0.6602,ChIJfadJcDFLW4YRTXGMvist_y8
5293,0.0,0.797,0.203,0.6543,ChIJfadJcDFLW4YRTXGMvist_y8
5294,0.0,0.594,0.406,0.6249,ChIJfadJcDFLW4YRTXGMvist_y8
5295,0.174,0.826,0.0,-0.8885,ChIJfadJcDFLW4YRTXGMvist_y8
5296,0.0,0.835,0.165,0.8588,ChIJfadJcDFLW4YRTXGMvist_y8
5297,0.098,0.836,0.066,-0.8195,ChIJfadJcDFLW4YRTXGMvist_y8
5298,0.103,0.876,0.021,-0.9214,ChIJfadJcDFLW4YRTXGMvist_y8
5299,0.027,0.769,0.204,0.8481,ChIJfadJcDFLW4YRTXGMvist_y8
5300,0.113,0.591,0.296,0.8126,ChIJfadJcDFLW4YRTXGMvist_y8
5301,0.0,0.426,0.574,0.9715,ChIJfadJcDFLW4YRTXGMvist_y8
5302,0.122,0.792,0.086,-0.2557,ChIJfadJcDFLW4YRTXGMvist_y8
5303,0.032,0.85,0.118,0.891,ChIJfadJcDFLW4YRTXGMvist_y8
5304,0.145,0.835,0.02,-0.8729,ChIJfadJcDFLW4YRTXGMvist_y8
5305,0.097,0.82,0.084,-0.1779,ChIJfadJcDFLW4YRTXGMvist_y8
5306,0.138,0.751,0.111,-0.7977,ChIJfadJcDFLW4YRTXGMvist_y8
5307,0.136,0.747,0.117,-0.2732,ChIJfadJcDFLW4YRTXGMvist_y8
5308,0.165,0.544,0.291,0.8621,ChIJfadJcDFLW4YRTXGMvist_y8
5309,0.049,0.835,0.116,0.9578,ChIJfadJcDFLW4YRTXGMvist_y8
5310,0.037,0.89,0.073,0.9453,ChIJfadJcDFLW4YRTXGMvist_y8
5311,0.122,0.686,0.192,0.6369,ChIJfadJcDFLW4YRTXGMvist_y8
5312,0.122,0.878,0.0,-0.6901,ChIJfadJcDFLW4YRTXGMvist_y8
5313,0.047,0.785,0.168,0.979,ChIJfadJcDFLW4YRTXGMvist_y8
5314,0.116,0.793,0.091,-0.6174,ChIJfadJcDFLW4YRTXGMvist_y8
5315,0.0,0.837,0.163,0.7181,ChIJfadJcDFLW4YRTXGMvist_y8
5316,0.06,0.814,0.126,0.743,ChIJfadJcDFLW4YRTXGMvist_y8
5317,0.0,0.667,0.333,0.8583,ChIJfadJcDFLW4YRTXGMvist_y8
5318,0.105,0.757,0.138,0.5553,ChIJfadJcDFLW4YRTXGMvist_y8
5319,0.07,0.779,0.151,0.6767,ChIJfadJcDFLW4YRTXGMvist_y8
5320,0.076,0.887,0.038,-0.5006,ChIJfadJcDFLW4YRTXGMvist_y8
5321,0.0,0.708,0.292,0.9081,ChIJfadJcDFLW4YRTXGMvist_y8
5322,0.0,0.893,0.107,0.8016,ChIJfadJcDFLW4YRTXGMvist_y8
5323,0.0,0.791,0.209,0.8271,ChIJfadJcDFLW4YRTXGMvist_y8
5324,0.114,0.808,0.078,-0.4534,ChIJfadJcDFLW4YRTXGMvist_y8
5325,0.279,0.721,0.0,-0.4767,ChIJfadJcDFLW4YRTXGMvist_y8
5326,0.062,0.899,0.039,-0.4453,ChIJfadJcDFLW4YRTXGMvist_y8
5327,0.057,0.803,0.14,0.8475,ChIJfadJcDFLW4YRTXGMvist_y8
5328,0.245,0.657,0.098,-0.9796,ChIJfadJcDFLW4YRTXGMvist_y8
5329,0.0,0.754,0.246,0.8588,ChIJfadJcDFLW4YRTXGMvist_y8
5330,0.0,0.668,0.332,0.931,ChIJfadJcDFLW4YRTXGMvist_y8
5331,0.076,0.741,0.184,0.7717,ChIJfadJcDFLW4YRTXGMvist_y8
5332,0.0,0.627,0.373,0.9058,ChIJfadJcDFLW4YRTXGMvist_y8
5333,0.0,0.2,0.8,0.9184,ChIJfadJcDFLW4YRTXGMvist_y8
5334,0.0,0.884,0.116,0.9432,ChIJfadJcDFLW4YRTXGMvist_y8
5335,0.096,0.847,0.057,-0.7964,ChIJfadJcDFLW4YRTXGMvist_y8
5336,0.221,0.719,0.061,-0.6988,ChIJfadJcDFLW4YRTXGMvist_y8
5337,0.045,0.955,0.0,-0.296,ChIJfadJcDFLW4YRTXGMvist_y8
5338,0.17,0.698,0.133,-0.7433,ChIJfadJcDFLW4YRTXGMvist_y8
5339,0.0,0.538,0.462,0.953,ChIJfadJcDFLW4YRTXGMvist_y8
5340,0.0,0.692,0.308,0.9486,ChIJfadJcDFLW4YRTXGMvist_y8
5341,0.0,0.652,0.348,0.7501,ChIJfadJcDFLW4YRTXGMvist_y8
5342,0.0,0.677,0.323,0.936,ChIJfadJcDFLW4YRTXGMvist_y8
5343,0.0,0.508,0.492,0.9606,ChIJfadJcDFLW4YRTXGMvist_y8
5344,0.105,0.773,0.122,0.0297,ChIJfadJcDFLW4YRTXGMvist_y8
5345,0.0,0.711,0.289,0.9001,ChIJfadJcDFLW4YRTXGMvist_y8
5346,0.083,0.761,0.157,0.0772,ChIJfadJcDFLW4YRTXGMvist_y8
5347,0.057,0.817,0.126,0.5095,ChIJfadJcDFLW4YRTXGMvist_y8
5348,0.068,0.774,0.158,0.5199,ChIJfadJcDFLW4YRTXGMvist_y8
5349,0.0,0.405,0.595,0.9665,ChIJfadJcDFLW4YRTXGMvist_y8
5350,0.0,0.774,0.226,0.6892,ChIJfadJcDFLW4YRTXGMvist_y8
5351,0.125,0.578,0.297,0.7701,ChIJfadJcDFLW4YRTXGMvist_y8
5352,0.0,0.931,0.069,0.5023,ChIJfadJcDFLW4YRTXGMvist_y8
5353,0.158,0.553,0.289,0.7338,ChIJfadJcDFLW4YRTXGMvist_y8
5354,0.0,1.0,0.0,0.0,ChIJfadJcDFLW4YRTXGMvist_y8
5355,0.0,1.0,0.0,0.0,ChIJfadJcDFLW4YRTXGMvist_y8
5356,0.065,0.895,0.04,-0.3382,ChIJfadJcDFLW4YRTXGMvist_y8
5357,0.047,0.831,0.121,0.2905,ChIJfadJcDFLW4YRTXGMvist_y8
5358,0.057,0.675,0.268,0.714,ChIJfadJcDFLW4YRTXGMvist_y8
5359,0.312,0.688,0.0,-0.9675,ChIJfadJcDFLW4YRTXGMvist_y8
5360,0.048,0.853,0.1,0.4716,ChIJfadJcDFLW4YRTXGMvist_y8
5361,0.129,0.69,0.182,0.1779,ChIJfadJcDFLW4YRTXGMvist_y8
5362,0.0,0.504,0.496,0.9149,ChIJfadJcDFLW4YRTXGMvist_y8
5363,0.123,0.791,0.086,-0.1955,ChIJfadJcDFLW4YRTXGMvist_y8
5364,0.0,0.31,0.69,0.8715,ChIJfadJcDFLW4YRTXGMvist_y8
5365,0.063,0.821,0.116,0.7339,ChIJfadJcDFLW4YRTXGMvist_y8
5366,0.04,0.93,0.03,-0.1906,ChIJfadJcDFLW4YRTXGMvist_y8
5367,0.0,0.799,0.201,0.8313,ChIJfadJcDFLW4YRTXGMvist_y8
5368,0.0,0.355,0.645,0.8442,ChIJfadJcDFLW4YRTXGMvist_y8
5369,0.207,0.418,0.375,0.663,ChIJfadJcDFLW4YRTXGMvist_y8
5370,0.0,0.246,0.754,0.906,ChIJfadJcDFLW4YRTXGMvist_y8
5371,0.0,0.763,0.237,0.7096,ChIJfadJcDFLW4YRTXGMvist_y8
5372,0.0,0.679,0.321,0.5838,ChIJfadJcDFLW4YRTXGMvist_y8
5373,0.067,0.933,0.0,-0.2382,ChIJfadJcDFLW4YRTXGMvist_y8
5374,0.0,0.868,0.132,0.4404,ChIJfadJcDFLW4YRTXGMvist_y8
5375,0.0,0.594,0.406,0.6249,ChIJfadJcDFLW4YRTXGMvist_y8
5376,0.0,0.699,0.301,0.8946,ChIJfadJcDFLW4YRTXGMvist_y8
5377,0.055,0.825,0.12,0.9397,ChIJ632GnaDKRIYRjzviqbOm73I
5378,0.0,0.603,0.397,0.7639,ChIJ632GnaDKRIYRjzviqbOm73I
5379,0.0,0.604,0.396,0.9836,ChIJ632GnaDKRIYRjzviqbOm73I
5380,0.031,0.666,0.303,0.9606,ChIJ632GnaDKRIYRjzviqbOm73I
5381,0.012,0.653,0.335,0.9883,ChIJ632GnaDKRIYRjzviqbOm73I
5382,0.023,0.619,0.358,0.9848,ChIJ632GnaDKRIYRjzviqbOm73I
5383,0.0,0.538,0.462,0.9949,ChIJ632GnaDKRIYRjzviqbOm73I
5384,0.012,0.722,0.266,0.9755,ChIJ632GnaDKRIYRjzviqbOm73I
5385,0.013,0.705,0.283,0.9828,ChIJ632GnaDKRIYRjzviqbOm73I
5386,0.018,0.77,0.212,0.998,ChIJ632GnaDKRIYRjzviqbOm73I
5387,0.085,0.7,0.215,0.9798,ChIJ632GnaDKRIYRjzviqbOm73I
5388,0.0,0.507,0.493,0.9697,ChIJ632GnaDKRIYRjzviqbOm73I
5389,0.0,0.608,0.392,0.9501,ChIJ632GnaDKRIYRjzviqbOm73I
5390,0.14,0.709,0.151,0.4062,ChIJ632GnaDKRIYRjzviqbOm73I
5391,0.0,0.306,0.694,0.9774,ChIJ632GnaDKRIYRjzviqbOm73I
5392,0.0,0.375,0.625,0.9432,ChIJ632GnaDKRIYRjzviqbOm73I
5393,0.0,0.675,0.325,0.901,ChIJ632GnaDKRIYRjzviqbOm73I
5394,0.0,0.41,0.59,0.9371,ChIJ632GnaDKRIYRjzviqbOm73I
5395,0.0,0.622,0.378,0.8176,ChIJ632GnaDKRIYRjzviqbOm73I
5396,0.0,0.474,0.526,0.9218,ChIJ632GnaDKRIYRjzviqbOm73I
5397,0.0,0.312,0.688,0.9559,ChIJ632GnaDKRIYRjzviqbOm73I
5398,0.0,0.761,0.239,0.784,ChIJ632GnaDKRIYRjzviqbOm73I
5399,0.0,0.69,0.31,0.6696,ChIJ632GnaDKRIYRjzviqbOm73I
5400,0.0,0.27,0.73,0.8439,ChIJ632GnaDKRIYRjzviqbOm73I
5401,0.0,0.284,0.716,0.8204,ChIJ632GnaDKRIYRjzviqbOm73I
5402,0.0,0.575,0.425,0.5719,ChIJ632GnaDKRIYRjzviqbOm73I
5403,0.0,0.102,0.898,0.8684,ChIJ632GnaDKRIYRjzviqbOm73I
5404,0.0,0.494,0.506,0.6249,ChIJ632GnaDKRIYRjzviqbOm73I
5416,0.0,0.706,0.294,0.9016,ChIJOadXfVm1RIYR14nZsvZcSyE
5417,0.037,0.582,0.381,0.9889,ChIJOadXfVm1RIYR14nZsvZcSyE
5418,0.03,0.507,0.462,0.9584,ChIJOadXfVm1RIYR14nZsvZcSyE
5419,0.0,0.487,0.513,0.9576,ChIJOadXfVm1RIYR14nZsvZcSyE
5420,0.082,0.588,0.33,0.8221,ChIJOadXfVm1RIYR14nZsvZcSyE
5421,0.0,0.419,0.581,0.9096,ChIJOadXfVm1RIYR14nZsvZcSyE
5422,0.0,0.802,0.198,0.9775,ChIJOadXfVm1RIYR14nZsvZcSyE
5423,0.0,0.761,0.239,0.9875,ChIJOadXfVm1RIYR14nZsvZcSyE
5424,0.0,0.706,0.294,0.978,ChIJOadXfVm1RIYR14nZsvZcSyE
5425,0.0,0.706,0.294,0.9581,ChIJOadXfVm1RIYR14nZsvZcSyE
5426,0.0,0.618,0.382,0.9668,ChIJOadXfVm1RIYR14nZsvZcSyE
5427,0.036,0.768,0.195,0.8901,ChIJOadXfVm1RIYR14nZsvZcSyE
5428,0.0,0.529,0.471,0.9512,ChIJOadXfVm1RIYR14nZsvZcSyE
5429,0.054,0.759,0.187,0.7386,ChIJOadXfVm1RIYR14nZsvZcSyE
5430,0.0,0.635,0.365,0.9652,ChIJOadXfVm1RIYR14nZsvZcSyE
5431,0.0,0.68,0.32,0.9672,ChIJOadXfVm1RIYR14nZsvZcSyE
5432,0.0,0.656,0.344,0.9572,ChIJOadXfVm1RIYR14nZsvZcSyE
5433,0.037,0.646,0.317,0.9832,ChIJOadXfVm1RIYR14nZsvZcSyE
5434,0.054,0.681,0.265,0.9169,ChIJOadXfVm1RIYR14nZsvZcSyE
5435,0.102,0.486,0.412,0.9336,ChIJOadXfVm1RIYR14nZsvZcSyE
5436,0.0,0.656,0.344,0.9347,ChIJOadXfVm1RIYR14nZsvZcSyE
5437,0.0,0.404,0.596,0.9565,ChIJOadXfVm1RIYR14nZsvZcSyE
5438,0.0,0.412,0.588,0.9358,ChIJOadXfVm1RIYR14nZsvZcSyE
5439,0.0,0.815,0.185,0.7717,ChIJOadXfVm1RIYR14nZsvZcSyE
5440,0.119,0.881,0.0,-0.3167,ChIJOadXfVm1RIYR14nZsvZcSyE
5441,0.119,0.881,0.0,-0.3167,ChIJOadXfVm1RIYR14nZsvZcSyE
5442,0.0,0.685,0.315,0.807,ChIJOadXfVm1RIYR14nZsvZcSyE
5443,0.0,0.387,0.613,0.9285,ChIJOadXfVm1RIYR14nZsvZcSyE
5444,0.178,0.296,0.526,0.784,ChIJOadXfVm1RIYR14nZsvZcSyE
5445,0.0,0.429,0.571,0.8395,ChIJOadXfVm1RIYR14nZsvZcSyE
5446,0.11,0.685,0.205,0.4742,ChIJOadXfVm1RIYR14nZsvZcSyE
5447,0.0,0.76,0.24,0.2244,ChIJOadXfVm1RIYR14nZsvZcSyE
5448,0.0,0.543,0.457,0.6369,ChIJOadXfVm1RIYR14nZsvZcSyE
5451,0.0,0.787,0.213,0.9584,ChIJg7z_xN4sDogR9Pj1oXPFgyg
5452,0.0,0.657,0.343,0.9656,ChIJg7z_xN4sDogR9Pj1oXPFgyg
5453,0.0,0.621,0.379,0.9811,ChIJg7z_xN4sDogR9Pj1oXPFgyg
5454,0.0,0.868,0.132,0.4215,ChIJg7z_xN4sDogR9Pj1oXPFgyg
5455,0.0,0.622,0.378,0.9078,ChIJg7z_xN4sDogR9Pj1oXPFgyg
5456,0.061,0.709,0.23,0.7713,ChIJg7z_xN4sDogR9Pj1oXPFgyg
